"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.47903982659515e-07,0.884959792983921,0.282,0.218,0.000295807965319031,"8","Fam234b"
1.60848820192535e-07,0.618484588471608,0.442,0.233,0.000321697640385069,"8","H4c16"
1.92713461640536e-07,0.921146413988861,0.598,0.397,0.000385426923281073,"8","Cdk6"
2.098798325646e-07,0.54713138789222,0.389,0.121,0.000419759665129199,"8","Slc22a23"
2.75743540531908e-07,0.728368126345771,0.691,0.567,0.000551487081063816,"8","Mif"
3.07067333359617e-07,0.34933707035309,0.535,0.317,0.000614134666719234,"8","Ms4a6c"
3.5126673016869e-07,0.777972005745811,0.299,0.273,0.00070253346033738,"8","Spata24"
4.52744199992857e-07,1.33757501163216,0.515,0.325,0.000905488399985714,"8","Rfc3"
5.7197554314396e-07,0.337004493183121,0.528,0.333,0.00114395108628792,"8","Pabpc4"
5.75016888734938e-07,3.04382102474789,0.415,0.168,0.00115003377746988,"8","Ccdc18"
6.06397749844306e-07,0.33199260396721,0.502,0.277,0.00121279549968861,"8","Cbfa2t3"
7.40486720884654e-07,2.75989145867731,0.412,0.177,0.00148097344176931,"8","H2bc18"
7.42841565003748e-07,2.55044047624344,0.545,0.324,0.0014856831300075,"8","Slc25a21"
8.16137347754591e-07,0.84209661551139,0.266,0.226,0.00163227469550918,"8","Slc16a1"
8.7160906183143e-07,1.73578147191132,0.515,0.318,0.00174321812366286,"8","Uck2"
8.76208688690149e-07,0.549133731020707,0.429,0.21,0.0017524173773803,"8","Gm4951"
1.02366845084766e-06,0.90363921805773,0.472,0.274,0.00204733690169532,"8","Prdx4"
1.13329752400987e-06,0.878543481588889,0.498,0.301,0.00226659504801974,"8","Bex3"
1.22979915964145e-06,2.3929619715477,0.468,0.212,0.00245959831928289,"8","Gstm1"
1.35934337726483e-06,2.12438269497575,0.425,0.235,0.00271868675452965,"8","Pole2"
1.49736500995328e-06,0.432234253872867,0.575,0.36,0.00299473001990655,"8","Snrpa1"
1.55101707277401e-06,0.599280982312688,0.581,0.385,0.00310203414554803,"8","Fkbp4"
1.56679041440259e-06,0.830312678752665,0.449,0.255,0.00313358082880519,"8","Fxn"
1.69312657822475e-06,0.548029389326934,0.525,0.346,0.0033862531564495,"8","Myc"
1.92942007055442e-06,4.14658667245583,0.365,0.064,0.00385884014110883,"8","Mtfr2"
2.27928626408157e-06,2.1574659659463,0.472,0.272,0.00455857252816313,"8","Chaf1b"
2.32562759000675e-06,3.75048026435347,0.445,0.177,0.00465125518001351,"8","Aurka"
2.69588668903104e-06,0.504635727385814,0.548,0.345,0.00539177337806208,"8","Dkc1"
3.27663433336033e-06,1.56410010359332,0.272,0.244,0.00655326866672066,"8","Rgs12"
4.31475267520065e-06,1.18913298862677,0.262,0.041,0.00862950535040129,"8","Steap3"
4.34087782274951e-06,0.278791218623974,0.591,0.364,0.00868175564549902,"8","Naa50"
5.04872599416172e-06,0.457599329597867,0.558,0.356,0.0100974519883234,"8","Ddx27"
5.79170827294698e-06,6.04513151205862,0.332,0.106,0.011583416545894,"8","Mpo"
6.40137253910554e-06,4.48537321772642,0.336,0.055,0.0128027450782111,"8","H2ac24"
6.62682629269387e-06,0.403671430453998,0.528,0.337,0.0132536525853877,"8","Carnmt1"
6.65511825537763e-06,0.301040846317259,0.621,0.432,0.0133102365107553,"8","Nop56"
1.1884647547455e-05,0.285237047623664,0.498,0.301,0.02376929509491,"8","Mogs"
1.51015107982898e-05,1.13040636351871,0.485,0.276,0.0302030215965796,"8","Prkar2b"
1.64193897776365e-05,0.438960802399844,0.498,0.305,0.032838779555273,"8","Ruvbl1"
1.96642559739028e-05,0.311986078254033,0.874,0.73,0.0393285119478055,"8","Ncl"
2.89929594042306e-05,0.309754391111131,0.372,0.371,0.0579859188084612,"8","Gstt2"
3.35741374185374e-05,0.541566566286507,0.535,0.377,0.0671482748370748,"8","Atic"
4.32121603867807e-05,0.833640839136935,0.475,0.243,0.0864243207735615,"8","Pole3"
5.14509421295679e-05,0.41718121885462,0.488,0.289,0.102901884259136,"8","Psmg2"
5.38911433072682e-05,0.58879907298639,0.422,0.238,0.107782286614536,"8","Dis3"
5.58225296211206e-05,0.406900040585739,0.502,0.33,0.111645059242241,"8","Clybl"
6.57360601029177e-05,0.597518642143071,0.575,0.39,0.131472120205835,"8","Pnp"
6.85394804189208e-05,1.12252012334773,0.306,0.097,0.137078960837842,"8","Rec114"
7.12253420861906e-05,4.01473399837126,0.419,0.107,0.142450684172381,"8","Ttk"
8.69038443940841e-05,0.366098883022736,0.694,0.55,0.173807688788168,"8","Nme1"
0.000102005509476585,0.331258102463055,0.704,0.589,0.204011018953171,"8","Hspe1"
0.000109794783171412,0.914193048664645,0.272,0.164,0.219589566342824,"8","Spire1"
0.000155931215955423,0.368112258328789,0.425,0.276,0.311862431910846,"8","Tmem238"
0.000184353403654054,0.427377465007281,0.578,0.407,0.368706807308107,"8","Cct3"
0.000270140015887691,2.76956584241536,0.452,0.184,0.540280031775383,"8","Fancd2"
0.000392243444446356,0.319717388923771,0.252,0.24,0.784486888892712,"8","Pus7"
0.000411136515859838,1.21701233750202,0.259,0.112,0.822273031719675,"8","Gzmm"
0.000440928806472805,1.08060290462896,0.442,0.259,0.88185761294561,"8","Timm8a1"
0.000514499585033422,0.418838064585121,0.272,0.171,1,"8","Gm15228"
0.000527177042810041,0.944267166209603,0.505,0.39,1,"8","Nup85"
0.000613704156584105,0.705145123099022,0.449,0.293,1,"8","Fabp5"
0.000647729528267625,0.30272827356897,0.359,0.104,1,"8","Arhgap23"
0.000704572339729038,0.608171531457516,0.389,0.204,1,"8","Ttll12"
0.0007671115859679,0.442849119812703,0.518,0.374,1,"8","Shmt2"
0.00088501637629433,2.79197890532986,0.429,0.247,1,"8","Dhfr"
0.000908027433984367,2.2482985148013,0.429,0.23,1,"8","Syce2"
0.000911946594163609,1.82039076205152,0.412,0.174,1,"8","Ccl3"
0.000999898560340627,0.931176190379152,0.442,0.243,1,"8","Ppa1"
0.00116067103964184,0.704081312804879,0.269,0.204,1,"8","ENSMUSG00000079190"
0.0011787383159354,0.722393896964466,0.478,0.324,1,"8","Cisd1"
0.00124535415531478,0.734044820709354,0.309,0.19,1,"8","Ifitm1"
0.00127390513644652,1.31748484109412,0.332,0.247,1,"8","Adgrl2"
0.00139301559146948,0.695142523972813,0.452,0.308,1,"8","Gpatch4"
0.00163333558946205,0.40385181384132,0.322,0.244,1,"8","Ifi211"
0.00181353822476524,1.04386776529437,0.409,0.188,1,"8","AA467197"
0.00202233526354191,4.03520080517463,0.259,0.061,1,"8","H2bc15"
0.00224588545211885,1.97032763035561,0.372,0.151,1,"8","Orc1"
0.00264744954199327,0.612540295016426,0.375,0.393,1,"8","St7"
0.00495331933678804,0.459472587849177,0.488,0.326,1,"8","Mrto4"
0.00513786562515416,0.747405853469838,0.485,0.308,1,"8","Zmpste24"
0.0058127570288759,0.377343746991877,0.372,0.345,1,"8","Stx2"
0.00634120729450661,0.628212967695568,0.342,0.313,1,"8","Cinp"
0.00732906261574708,0.864040796144895,0.425,0.317,1,"8","Zcwpw1"
0.00915099010792181,2.36977697065165,0.256,0.05,1,"8","Garem1"
0,8.55866469834072,0.785,0.045,0,"9","Prg2"
0,9.78411624166504,0.701,0.012,0,"9","Tnfrsf17"
0,8.05606337311816,0.538,0.035,0,"9","Cldn7"
0,5.45619924539246,0.42,0.003,0,"9","Cox4i2"
0,13.5854233361945,0.281,0,0,"9","Igkv7-33"
0,10.2032296231933,0.274,0,0,"9","H2-M10.1"
1.20690245850003e-255,6.04051817655395,0.847,0.137,2.41380491700006e-252,"9","Sdc1"
1.09440721840821e-243,3.8204477216965,0.604,0.05,2.18881443681642e-240,"9","Mt2"
8.46992844631248e-226,8.96324420582486,0.319,0.013,1.6939856892625e-222,"9","Igkv4-56"
1.07835865202626e-221,5.09031935580221,0.736,0.075,2.15671730405251e-218,"9","Pls1"
1.39019178350151e-194,6.07630312489843,0.83,0.154,2.78038356700302e-191,"9","Derl3"
1.54940009114709e-190,5.78269343230981,0.333,0.009,3.09880018229418e-187,"9","Cdh2"
5.27158847702566e-178,5.2613773002674,1,0.673,1.05431769540513e-174,"9","Gm30211"
1.13054108300744e-172,5.65671706358527,0.757,0.119,2.26108216601488e-169,"9","Oosp1"
8.70351208134125e-172,6.51632028819618,1,0.823,1.74070241626825e-168,"9","Igkc"
4.7959284170145e-171,7.21030125920257,0.663,0.083,9.591856834029e-168,"9","Prlr"
2.9155264536955e-170,4.08992307584735,0.976,0.392,5.83105290739101e-167,"9","Txndc5"
5.04909223420319e-169,3.96650867721579,0.983,0.498,1.00981844684064e-165,"9","Xbp1"
7.53055406145732e-156,3.19312103618694,0.493,0.06,1.50611081229146e-152,"9","Negr1"
3.53518373296482e-152,6.99403640117647,0.538,0.082,7.07036746592964e-149,"9","Cped1"
1.03146933970734e-150,4.38224917547476,0.906,0.27,2.06293867941469e-147,"9","Creld2"
1.8592838709842e-150,4.68237413922438,0.91,0.309,3.7185677419684e-147,"9","Eaf2"
4.55938113987808e-150,2.11413212379997,0.264,0.004,9.11876227975615e-147,"9","Tox3"
2.00783219269018e-149,3.15851796633043,0.823,0.213,4.01566438538036e-146,"9","Iglv3"
3.23891802613827e-148,5.85983652649776,0.729,0.168,6.47783605227653e-145,"9","Chst1"
2.61371923493335e-147,5.15205771652888,0.681,0.134,5.2274384698667e-144,"9","Nrg2"
6.04878204994382e-146,3.30577122351518,0.917,0.278,1.20975640998876e-142,"9","Tent5c"
1.40489768899753e-145,5.53884449156249,0.826,0.221,2.80979537799506e-142,"9","Cpeb3"
1.46890793640923e-145,6.11347552907434,0.514,0.06,2.93781587281847e-142,"9","Spag6"
1.11406921989538e-142,8.28374942504715,0.92,0.556,2.22813843979076e-139,"9","Jchain"
3.39051881764282e-140,2.68906465747141,0.972,0.723,6.78103763528563e-137,"9","Hsp90b1"
1.92949273552558e-138,4.66618709339071,0.906,0.332,3.85898547105115e-135,"9","Fndc3b"
5.1630166497192e-136,2.88161566331966,0.302,0.023,1.03260332994384e-132,"9","Igkv4-54"
3.00238482527836e-134,4.69896429448418,0.861,0.215,6.00476965055672e-131,"9","Iglv1"
2.08238882362866e-132,3.2068090266778,0.941,0.414,4.16477764725732e-129,"9","Txndc11"
7.51073597742995e-131,2.8038660394837,0.944,0.463,1.50214719548599e-127,"9","Edem1"
5.75405897038904e-126,4.31962723327784,0.826,0.293,1.15081179407781e-122,"9","Pon3"
2.39441280145186e-125,1.90126029369845,0.333,0.028,4.78882560290372e-122,"9","Fads3"
8.17798554631843e-125,4.00165972731622,0.885,0.386,1.63559710926369e-121,"9","Irf4"
5.48093140647721e-124,4.49570420793669,0.865,0.378,1.09618628129544e-120,"9","Creb3l2"
2.14957874203571e-123,3.28405763991738,0.931,0.415,4.29915748407142e-120,"9","Ell2"
2.59504006886288e-122,4.13597837310722,0.747,0.234,5.19008013772575e-119,"9","Epcam"
2.76753652877729e-122,2.42008591804029,0.931,0.573,5.53507305755459e-119,"9","Sec11c"
2.25510827464049e-119,2.81984788222458,0.903,0.535,4.51021654928098e-116,"9","Ssr4"
5.94917595064585e-119,2.56152579324751,0.924,0.416,1.18983519012917e-115,"9","Rexo2"
1.17343553558568e-117,3.76848695004571,0.819,0.259,2.34687107117135e-114,"9","Prdx4"
8.30676887683509e-116,3.07100302306869,0.91,0.406,1.66135377536702e-112,"9","Mzb1"
1.42198650753743e-115,2.51291482003968,0.931,0.504,2.84397301507487e-112,"9","Pdia4"
3.60662150219965e-115,5.54240697572932,0.691,0.146,7.21324300439929e-112,"9","Fkbp11"
2.40464778760803e-113,3.44867225252462,0.792,0.293,4.80929557521605e-110,"9","Rgcc"
7.88271284922931e-113,2.70526119657073,0.938,0.477,1.57654256984586e-109,"9","Sel1l"
1.06354323530854e-111,1.78260853038418,0.285,0.027,2.12708647061709e-108,"9","Phyhip"
4.3216478439535e-110,3.21145979602605,0.809,0.32,8.643295687907e-107,"9","Tmem176b"
1.57908690731162e-106,4.74880219383001,0.271,0.026,3.15817381462324e-103,"9","Ighv4-2"
4.3524487015945e-105,2.29724706633246,0.969,0.552,8.704897403189e-102,"9","Iglc2"
5.88247545625365e-104,2.99361991860969,0.802,0.253,1.17649509125073e-100,"9","Prdm1"
2.89619338096675e-103,3.28558442487889,0.781,0.322,5.7923867619335e-100,"9","Tmem176a"
1.15945115303803e-102,2.44575125085414,0.924,0.401,2.31890230607606e-99,"9","Pou2af1"
1.32107369510628e-102,3.24667572939009,0.712,0.252,2.64214739021256e-99,"9","Mt1"
8.13304918348708e-102,2.86609892675673,0.851,0.401,1.62660983669742e-98,"9","Fkbp2"
1.0316581894573e-99,3.20978703810658,0.826,0.257,2.0633163789146e-96,"9","Iglc1"
1.91756000193229e-99,3.2159242889473,0.851,0.373,3.83512000386458e-96,"9","Slc3a2"
3.23295256979048e-99,2.24559488838143,0.885,0.532,6.46590513958096e-96,"9","Spcs1"
2.12226795916651e-97,2.55075753600168,0.323,0.036,4.24453591833303e-94,"9","Pdia5"
5.04241398077074e-96,2.18086456933676,0.931,0.531,1.00848279615415e-92,"9","Ly6a"
5.93558568514701e-96,2.98135367427386,0.92,0.475,1.1871171370294e-92,"9","Trp53inp1"
8.55598663641783e-95,3.00527756981409,0.632,0.125,1.71119732728357e-91,"9","Hepacam2"
2.57158731831047e-93,2.45885378158367,0.917,0.399,5.14317463662094e-90,"9","Atosa"
4.83439151982695e-92,2.12039657206437,0.882,0.408,9.6687830396539e-89,"9","Slamf7"
9.60231311611466e-92,3.99043011161658,0.253,0.014,1.92046262322293e-88,"9","Gm42543"
1.39516828206852e-90,3.89526618326548,0.635,0.174,2.79033656413704e-87,"9","Selenom"
2.62830115141167e-90,2.38564697262341,0.865,0.344,5.25660230282333e-87,"9","Herpud1"
3.58723331124142e-90,4.19683675447414,0.611,0.145,7.17446662248283e-87,"9","Spon1"
4.66264132694744e-89,5.35085829484641,0.396,0.072,9.32528265389488e-86,"9","Ect2l"
2.30928493009552e-88,2.68189011776715,0.809,0.331,4.61856986019105e-85,"9","Sdf2l1"
4.03264959831481e-86,5.74852711697264,0.92,0.88,8.06529919662963e-83,"9","Ighm"
3.28208610297071e-83,1.97704333492879,0.826,0.377,6.56417220594142e-80,"9","Ckap4"
5.95608010937493e-82,4.2212320267087,0.33,0.037,1.19121602187499e-78,"9","Gm56940"
1.65788415483444e-81,0.616050243296783,0.292,0.042,3.31576830966888e-78,"9","Igkv4-79"
1.50007770120661e-80,2.39779670490774,0.885,0.428,3.00015540241323e-77,"9","Adk"
3.67365534833435e-76,2.20461664029596,0.868,0.507,7.3473106966687e-73,"9","Manf"
5.65863020209468e-76,2.3285867735535,0.799,0.376,1.13172604041894e-72,"9","Edem2"
2.6882388545311e-75,4.10580733603213,0.319,0.041,5.37647770906221e-72,"9","Serpinh1"
4.2726698944533e-75,2.3503536260583,0.795,0.345,8.5453397889066e-72,"9","Lman1"
6.85407868317287e-75,2.95058363202471,0.42,0.053,1.37081573663457e-71,"9","Bmp6"
2.21244719980795e-73,4.64065048881866,0.601,0.234,4.4248943996159e-70,"9","Mfsd4a"
1.05612344716599e-72,1.15047232971833,0.253,0.019,2.11224689433198e-69,"9","Ankle1"
3.38860222347324e-71,3.7430325619976,0.434,0.05,6.77720444694648e-68,"9","Syn3"
6.17806218763145e-71,1.75140526848482,0.333,0.042,1.23561243752629e-67,"9","Mboat2"
7.90002581023856e-71,2.56735354739631,0.708,0.274,1.58000516204771e-67,"9","Dnajb9"
9.64349782450304e-71,2.16705572263464,0.736,0.281,1.92869956490061e-67,"9","Gm56536"
1.3536954821484e-70,0.388649920492234,0.451,0.082,2.7073909642968e-67,"9","Ly6i"
6.30308887386109e-70,1.87898263044327,0.663,0.271,1.26061777477222e-66,"9","Cacna1d"
3.82625836660752e-69,2.60667071522836,0.75,0.37,7.65251673321504e-66,"9","Evi5"
8.3067633193126e-69,4.95954170344003,0.344,0.043,1.66135266386252e-65,"9","2700054A10Rik"
2.25310783348827e-68,3.2585749288783,0.604,0.224,4.50621566697655e-65,"9","Serpina3f"
5.09134132836405e-67,6.93910238521407,0.33,0.064,1.01826826567281e-63,"9","Plxna4"
2.25655034602773e-66,2.18416221292789,0.844,0.368,4.51310069205546e-63,"9","Cacna1e"
3.62150062219988e-66,1.56777822020222,0.889,0.516,7.24300124439976e-63,"9","Pdia6"
8.62708306356751e-65,2.16296155764146,0.795,0.35,1.7254166127135e-61,"9","Ly6c2"
1.27584995867932e-62,0.697944039134313,0.257,0.036,2.55169991735864e-59,"9","Podxl"
8.58555640983796e-61,5.94113347972055,0.396,0.09,1.71711128196759e-57,"9","Pou2af3"
1.41018194560383e-60,6.35946887774779,0.392,0.097,2.82036389120766e-57,"9","Igkv4-72"
7.12867665589858e-59,9.78638440393905,0.274,0.034,1.42573533117971e-55,"9","Igkv9-129"
1.62056428910231e-58,1.52791134872975,0.927,0.657,3.24112857820462e-55,"9","Hspa5"
2.94431503877922e-56,3.38143033471868,0.597,0.235,5.88863007755845e-53,"9","Adgrl2"
9.38994151251382e-56,1.99977439059368,0.556,0.201,1.87798830250276e-52,"9","Mgll"
8.01715341553362e-55,1.40836634510434,0.337,0.064,1.60343068310672e-51,"9","Igkv4-70"
1.30674586727733e-54,1.6739138786147,0.729,0.341,2.61349173455466e-51,"9","St8sia6"
4.56749890695746e-54,6.6633252390195,0.285,0.04,9.13499781391491e-51,"9","Ighv14-4"
1.78126301454556e-53,1.78123329542332,0.622,0.189,3.56252602909112e-50,"9","ENSMUSG00000079190"
5.72660605498641e-53,0.556915390171919,0.479,0.139,1.14532121099728e-49,"9","Sema6d"
6.08962467246883e-53,1.45558035330171,0.823,0.411,1.21792493449377e-49,"9","Ddost"
4.10803475304375e-52,2.1044808032829,0.264,0.05,8.21606950608749e-49,"9","Cacna2d3"
1.3018684488488e-51,3.13649896189815,0.448,0.068,2.60373689769759e-48,"9","Slamf9"
6.72115730673698e-51,2.21929703668229,0.271,0.033,1.3442314613474e-47,"9","Fads2"
7.82131277171499e-50,0.336345117790541,0.267,0.047,1.564262554343e-46,"9","Schip1"
7.69254019212179e-49,1.62578996382788,0.74,0.371,1.53850803842436e-45,"9","E330020D12Rik"
9.0611154260693e-49,7.91188747427479,0.292,0.049,1.81222308521386e-45,"9","Igkv4-53"
2.66870247615032e-48,1.3242550700995,0.962,0.888,5.33740495230064e-45,"9","Cmss1"
7.09197677165511e-47,3.49111371502343,0.361,0.109,1.41839535433102e-43,"9","Igkv8-28"
5.71594980782997e-46,1.51474886626041,0.771,0.381,1.14318996156599e-42,"9","Rpn1"
1.29847449764643e-43,1.81176273542171,0.517,0.161,2.59694899529286e-40,"9","Il5ra"
1.73077646817803e-43,1.36221836291737,0.479,0.176,3.46155293635605e-40,"9","Apba1"
1.91399785626965e-43,0.998736771786924,0.875,0.511,3.82799571253931e-40,"9","Rps27l"
1.88168274800633e-42,1.90668150052059,0.434,0.17,3.76336549601266e-39,"9","Sgip1"
5.45782668196608e-42,1.06843919077088,0.705,0.428,1.09156533639322e-38,"9","Gm15564"
1.26960419673943e-41,0.974010210522439,0.576,0.237,2.53920839347887e-38,"9","Ppa1"
3.35014068449494e-41,0.94607296667959,0.653,0.331,6.70028136898987e-38,"9","Ccdc88a"
2.70361093638048e-40,0.395411489424274,0.566,0.234,5.40722187276096e-37,"9","Alad"
4.01744476944691e-40,1.18261409460023,0.674,0.328,8.03488953889381e-37,"9","Isg20"
8.45004018772316e-40,4.75739478292785,0.34,0.104,1.69000803754463e-36,"9","Pgam2"
3.55900213021905e-39,1.19277766452375,0.684,0.354,7.1180042604381e-36,"9","AI506816"
6.22267592484757e-38,0.932177755529936,0.507,0.235,1.24453518496951e-34,"9","Ifi211"
7.06863818131438e-38,1.29932161049658,0.274,0.058,1.41372763626288e-34,"9","Gm49454"
9.83833387116911e-38,0.453346813423162,0.424,0.153,1.96766677423382e-34,"9","Marchf8"
1.08912041702876e-37,7.21319124882739,0.299,0.078,2.17824083405752e-34,"9","Ighv14-2"
4.84662928729053e-37,0.497445358539642,0.507,0.242,9.69325857458106e-34,"9","Pole3"
7.30426637165868e-37,2.36023864655314,0.58,0.332,1.46085327433174e-33,"9","Ggh"
8.26084552239538e-37,0.421442236785551,0.253,0.034,1.65216910447908e-33,"9","H2bc14"
1.58131348211284e-36,1.44440117972649,0.938,0.818,3.16262696422569e-33,"9","Il31ra"
1.8800347291534e-36,7.54429437488712,0.264,0.07,3.76006945830681e-33,"9","Ighv4-1"
3.19917575275332e-36,0.542536034206167,0.326,0.09,6.39835150550664e-33,"9","Gna14"
5.19375819425298e-36,0.660649320513722,0.858,0.464,1.0387516388506e-32,"9","Ly6d"
2.7925919550416e-35,8.38955074103091,0.264,0.063,5.5851839100832e-32,"9","Igkv4-68"
4.21289983224056e-35,8.43625717467842,0.323,0.111,8.42579966448112e-32,"9","Ighv9-4"
8.03614676975976e-35,5.93464528291207,0.368,0.145,1.60722935395195e-31,"9","Igkv2-112"
4.80358230119374e-34,1.48412014424199,0.677,0.384,9.60716460238749e-31,"9","Phgdh"
6.90238976493228e-34,0.94792192948033,0.847,0.591,1.38047795298646e-30,"9","Gm48099"
8.99226792707856e-34,10.6753861692923,0.271,0.066,1.79845358541571e-30,"9","Ighg1"
1.61510569208253e-33,0.845831611259281,0.691,0.362,3.23021138416507e-30,"9","Morf4l2"
2.59871157030199e-33,6.25927893994799,0.299,0.092,5.19742314060397e-30,"9","Igkv3-12"
2.7407720010984e-33,1.27935606908239,0.642,0.33,5.4815440021968e-30,"9","Fhit"
1.78432929676501e-32,1.04353226541746,0.972,0.908,3.56865859353002e-29,"9","Lars2"
9.37496240222915e-32,1.24672677965422,0.642,0.37,1.87499248044583e-28,"9","Zdhhc14"
1.13500980780967e-31,1.31457323191339,0.552,0.23,2.27001961561935e-28,"9","Tceal9"
1.80849489049973e-30,3.75875472420161,0.34,0.067,3.61698978099945e-27,"9","Alpl"
3.18223083718314e-30,4.77022246766711,0.191,0.483,6.36446167436628e-27,"9","Ighv1-80"
8.30352199927108e-30,0.417453535049614,0.691,0.443,1.66070439985422e-26,"9","Slpi"
8.63546464000813e-30,1.21477448614487,0.962,0.916,1.72709292800163e-26,"9","Cdk8"
1.67005114084175e-29,0.961151946843209,0.594,0.318,3.34010228168349e-26,"9","Lrrc59"
4.64994248656441e-29,3.21180497506135,0.333,0.112,9.29988497312881e-26,"9","St18"
9.3836773835282e-29,1.07320364021737,0.806,0.51,1.87673547670564e-25,"9","D17H6S56E-5"
1.23487083194089e-28,1.8441531276841,0.344,0.134,2.46974166388178e-25,"9","Camk2b"
5.98722809270936e-28,0.894513422604428,0.892,0.686,1.19744561854187e-24,"9","Hexb"
1.2004322791888e-27,5.00431195540751,0.292,0.107,2.40086455837761e-24,"9","Ighv1-64"
2.01393262155066e-27,9.10475642812584,0.271,0.095,4.02786524310133e-24,"9","Igkv4-86"
1.15126386981739e-26,0.767495698766425,0.889,0.645,2.30252773963477e-23,"9","Gm19951"
2.31095331867335e-26,0.265767484468105,0.465,0.275,4.6219066373467e-23,"9","Tmem238"
3.65457913122513e-26,2.25675457577582,0.448,0.221,7.30915826245027e-23,"9","Asns"
3.8812693583795e-26,2.23100741699411,0.41,0.202,7.76253871675901e-23,"9","Gm49980"
4.5602102967617e-26,7.80802477449611,0.309,0.096,9.12042059352339e-23,"9","Igkv4-57-1"
5.68344335460046e-25,0.650517595625983,0.576,0.382,1.13668867092009e-21,"9","Idh2"
9.84157665731825e-24,11.0708452746928,0.382,0.214,1.96831533146365e-20,"9","Ighv1-78"
1.34802016744442e-23,1.2419951886877,0.587,0.367,2.69604033488885e-20,"9","Rpia"
2.43938230905306e-23,0.718258213178479,0.656,0.412,4.87876461810611e-20,"9","Chchd10"
4.56655175716854e-23,0.885417728176662,0.309,0.118,9.13310351433709e-20,"9","Fn3k"
8.12827275179415e-23,2.34245512894254,0.531,0.331,1.62565455035883e-19,"9","H1f0"
1.15378765494336e-22,1.936927534034,0.458,0.316,2.30757530988671e-19,"9","Zcwpw1"
1.71904251805063e-22,0.734839231592584,0.861,0.695,3.43808503610125e-19,"9","Calr"
1.87438368622666e-22,3.01065287123749,0.333,0.078,3.74876737245331e-19,"9","Chac1"
7.35238954203851e-22,1.61325311414499,0.344,0.105,1.4704779084077e-18,"9","Il10"
3.30403045399755e-21,0.593171554099847,0.542,0.268,6.60806090799511e-18,"9","Tmem147"
1.33064837270301e-20,2.53828273862223,0.472,0.255,2.66129674540602e-17,"9","Slc7a5"
2.70123026988194e-20,0.602916424854846,0.312,0.115,5.40246053976389e-17,"9","Prickle1"
2.70600509719006e-20,7.63624379776631,0.302,0.134,5.41201019438012e-17,"9","Ighg2c"
4.61059968647155e-20,6.59986319378924,0.285,0.093,9.22119937294311e-17,"9","Ighv1-75"
3.54065316719589e-19,1.81214653038846,0.5,0.315,7.08130633439178e-16,"9","Psd3"
5.13902238905128e-19,0.939281225650075,0.618,0.361,1.02780447781026e-15,"9","Ssr2"
1.66977012097804e-18,7.187790522692,0.653,0.596,3.33954024195608e-15,"9","Ighg3"
2.12064066660355e-18,3.90175531747437,0.319,0.117,4.2412813332071e-15,"9","Rims2"
1.26897233946737e-17,1.33867530052022,0.441,0.322,2.53794467893475e-14,"9","Prkn"
2.43307944294717e-17,6.68383514668307,0.344,0.186,4.86615888589434e-14,"9","Igkv3-2"
3.30028512149231e-17,0.333330568940366,0.764,0.479,6.60057024298462e-14,"9","Bsg"
1.4024905669215e-16,1.96939269433101,0.316,0.135,2.804981133843e-13,"9","Thbd"
1.46884734896118e-16,2.32267914016221,0.354,0.157,2.93769469792236e-13,"9","Wipf3"
4.05968835092384e-16,8.23665339893813,0.517,0.478,8.11937670184767e-13,"9","Ighv1-55"
1.26328217890738e-15,2.42118510649798,0.319,0.081,2.52656435781475e-12,"9","Lipc"
2.08267199161732e-15,7.32698593455858,0.278,0.142,4.16534398323464e-12,"9","Ighv2-2"
4.21984627238502e-15,5.57721630270861,0.253,0.142,8.43969254477003e-12,"9","Igkv19-93"
7.0250452877311e-15,1.62205171627127,0.531,0.363,1.40500905754622e-11,"9","Pck2"
1.23113155399264e-14,7.14100970323367,0.274,0.145,2.46226310798528e-11,"9","Igkv8-19"
3.59582659849099e-14,5.36403873099882,0.288,0.158,7.19165319698197e-11,"9","Ighv5-4"
4.45663089542e-14,6.76543997618308,0.295,0.175,8.91326179084e-11,"9","Igkv17-121"
5.4996359828889e-14,1.27544751492959,0.462,0.362,1.09992719657778e-10,"9","Mitf"
1.90034136003037e-13,0.551775898643476,0.955,0.818,3.80068272006074e-10,"9","Gphn"
2.28635651483024e-13,7.50661255746262,0.319,0.237,4.57271302966048e-10,"9","Igkv3-4"
6.54147417456055e-13,0.952666841440922,0.424,0.3,1.30829483491211e-09,"9","Cad"
3.47476061744426e-12,6.74031141578909,0.316,0.206,6.94952123488852e-09,"9","Igkv12-44"
1.14128586802091e-11,0.959316537675561,0.424,0.249,2.28257173604182e-08,"9","Srm"
1.83861047917753e-11,0.411617946682374,0.569,0.39,3.67722095835507e-08,"9","Mrps28"
3.83039441629383e-11,4.02926688363604,0.33,0.224,7.66078883258767e-08,"9","Igkv10-96"
4.29815173516407e-11,7.94370143086397,0.403,0.36,8.59630347032815e-08,"9","Ighg2b"
4.38220926577334e-11,1.46475765002583,0.316,0.151,8.76441853154667e-08,"9","Clec2g"
5.60392118451741e-11,1.42955787023597,0.333,0.193,1.12078423690348e-07,"9","Dmd"
3.36872275625707e-10,0.292725520940832,0.403,0.294,6.73744551251413e-07,"9","Atp1b1"
7.68337941500628e-10,0.82584005553998,0.316,0.198,1.53667588300126e-06,"9","Nmral1"
